Experiment accession,sample_name,subsample_name,accession,LIBRARY_LAYOUT,input,life_stage_age,perturbed,protein_tags,simple_biosample_summary,File accession,Controlled by,Biological replicate(s),Technical replicate(s),target,Control.experiment
ENCSR643EOU,l.3.neo38_ENCSR643EOU_rep1,1,https://encode-public.s3.amazonaws.com/2017/09/11/b85c0a5a-35e4-4e83-bb33-5d985d7e015d/ENCFF086ZSJ.fastq.gz,SINGLE,input_ENCSR300JHR_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain l(3)neo38-GFP attP-40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster l(3)neo38,ENCFF086ZSJ,ENCFF914MTW,1,1_1,l(3)neo38,ENCSR300JHR
ENCSR643EOU,l.3.neo38_ENCSR643EOU_rep2,1,https://encode-public.s3.amazonaws.com/2017/09/11/312077ee-fa58-4ae6-8060-0c3ec5db6721/ENCFF636HDD.fastq.gz,SINGLE,input_ENCSR300JHR_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain l(3)neo38-GFP attP-40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster l(3)neo38,ENCFF636HDD,ENCFF914MTW,2,2_1,l(3)neo38,ENCSR300JHR
ENCSR643MOM,odd_ENCSR643MOM_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/21/d8461d81-13dc-4665-bcb0-4f2dc1f8b9de/ENCFF106IYI.fastq.gz,SINGLE,input_ENCSR257AYE_rep1,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain odd-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster odd,ENCFF106IYI,ENCFF989XLL,1,1_1,odd,ENCSR257AYE
ENCSR643MOM,odd_ENCSR643MOM_rep2,1,https://encode-public.s3.amazonaws.com/2016/12/21/74657437-2e58-4a20-b098-661ccaf866ae/ENCFF007AAS.fastq.gz,SINGLE,input_ENCSR257AYE_rep1,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain odd-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster odd,ENCFF007AAS,ENCFF989XLL,2,2_1,odd,ENCSR257AYE
ENCSR645UUT,CG12219_ENCSR645UUT_rep1,1,https://encode-public.s3.amazonaws.com/2018/02/01/ab75e2fb-080e-432e-b3d3-102136eb2bd8/ENCFF922XSE.fastq.gz,SINGLE,input_ENCSR080OFD_rep1,embryonic 0-18 hours,FALSE,eGFP,mixed sex embryo (0-18 hours) strain CG12219-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG12219,ENCFF922XSE,ENCFF095RQD,1,1_1,CG12219,ENCSR080OFD
ENCSR645UUT,CG12219_ENCSR645UUT_rep2,1,https://encode-public.s3.amazonaws.com/2018/02/01/e96881a4-6f35-44d3-bf73-0a5054f3a5da/ENCFF121JNW.fastq.gz,SINGLE,input_ENCSR080OFD_rep1,embryonic 0-18 hours,FALSE,eGFP,mixed sex embryo (0-18 hours) strain CG12219-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG12219,ENCFF121JNW,ENCFF095RQD,2,2_1,CG12219,ENCSR080OFD
ENCSR645UUT,CG12219_ENCSR645UUT_rep3,1,https://encode-public.s3.amazonaws.com/2018/02/01/ee670b81-010e-4672-ad2f-3e51b7abd1b2/ENCFF229JLG.fastq.gz,SINGLE,input_ENCSR080OFD_rep1,embryonic 0-18 hours,FALSE,eGFP,mixed sex embryo (0-18 hours) strain CG12219-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG12219,ENCFF229JLG,ENCFF095RQD,3,3_1,CG12219,ENCSR080OFD
ENCSR646UNP,crol_ENCSR646UNP_rep1,1,https://encode-public.s3.amazonaws.com/2022/05/26/e1c70b65-fac8-41f9-8492-550d4c40f6a6/ENCFF733SWQ.fastq.gz,SINGLE,input_ENCSR666BYH_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain crol-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster crol,ENCFF733SWQ,ENCFF676YHD,1,1_1,crol,ENCSR666BYH
ENCSR646UNP,crol_ENCSR646UNP_rep1,2,https://encode-public.s3.amazonaws.com/2022/05/26/798dd7bf-ce57-49af-b595-58296db53bf4/ENCFF559FPZ.fastq.gz,SINGLE,input_ENCSR666BYH_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain crol-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster crol,ENCFF559FPZ,ENCFF676YHD,1,1_1,crol,ENCSR666BYH
ENCSR646UNP,crol_ENCSR646UNP_rep2,1,https://encode-public.s3.amazonaws.com/2022/05/26/4f346ad2-ec17-4f24-813e-814b76d008fe/ENCFF277XGK.fastq.gz,SINGLE,input_ENCSR666BYH_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain crol-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster crol,ENCFF277XGK,ENCFF676YHD,2,2_1,crol,ENCSR666BYH
ENCSR646UNP,crol_ENCSR646UNP_rep2,2,https://encode-public.s3.amazonaws.com/2022/05/26/15ec3467-5214-4b52-9787-f0af332d7d0c/ENCFF876BOO.fastq.gz,SINGLE,input_ENCSR666BYH_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain crol-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster crol,ENCFF876BOO,ENCFF676YHD,2,2_1,crol,ENCSR666BYH
ENCSR648YVN,CG3163_ENCSR648YVN_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/24/aeeddd27-d751-453b-abb8-2f9c18047429/ENCFF582PTB.fastq.gz,SINGLE,input_ENCSR340PDD_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG3163-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG3163,ENCFF582PTB,ENCFF330VNE,1,1_1,CG3163,ENCSR340PDD
ENCSR648YVN,CG3163_ENCSR648YVN_rep2,1,https://encode-public.s3.amazonaws.com/2015/07/24/13f53c0b-64cd-4616-84d5-fc6ba77be8e7/ENCFF882RKK.fastq.gz,SINGLE,input_ENCSR340PDD_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG3163-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG3163,ENCFF882RKK,ENCFF330VNE,2,2_1,CG3163,ENCSR340PDD
ENCSR648YVN,CG3163_ENCSR648YVN_rep3,1,https://encode-public.s3.amazonaws.com/2015/07/24/331ae9d8-cb87-4220-a23d-ae3dd128ae16/ENCFF288PSQ.fastq.gz,SINGLE,input_ENCSR340PDD_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG3163-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG3163,ENCFF288PSQ,ENCFF330VNE,3,3_1,CG3163,ENCSR340PDD
ENCSR652TMY,Gug_ENCSR652TMY_rep1,1,https://encode-public.s3.amazonaws.com/2021/02/12/302c89fb-2999-442c-b140-e2f9e7e5675b/ENCFF161BUB.fastq.gz,SINGLE,input_ENCSR389XSM_rep1,prepupa 1 day,FALSE,eGFP,prepupa (1 day) strain Gug-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Gug,ENCFF161BUB,ENCFF946SRF,1,1_1,Gug,ENCSR389XSM
ENCSR652TMY,Gug_ENCSR652TMY_rep2,1,https://encode-public.s3.amazonaws.com/2021/02/12/601959f0-cc2a-48e9-8c96-d8b6ddde02be/ENCFF424TKA.fastq.gz,SINGLE,input_ENCSR389XSM_rep1,prepupa 1 day,FALSE,eGFP,prepupa (1 day) strain Gug-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Gug,ENCFF424TKA,ENCFF946SRF,2,2_1,Gug,ENCSR389XSM
ENCSR655FTR,CG4820_ENCSR655FTR_rep1,1,https://encode-public.s3.amazonaws.com/2016/04/09/e688b59b-3216-4b1f-a38b-a3edc3f2f797/ENCFF944TOM.fastq.gz,SINGLE,input_ENCSR000WON_rep1,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain CG4820-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG4820,ENCFF944TOM,ENCFF159MXN,1,1_1,CG4820,ENCSR000WON
ENCSR655FTR,CG4820_ENCSR655FTR_rep2,1,https://encode-public.s3.amazonaws.com/2016/04/09/ddae99c0-2c10-4537-afab-f58a8aede6c0/ENCFF262UDK.fastq.gz,SINGLE,input_ENCSR000WON_rep1,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain CG4820-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG4820,ENCFF262UDK,ENCFF159MXN,2,2_1,CG4820,ENCSR000WON
ENCSR655FTR,CG4820_ENCSR655FTR_rep3,1,https://encode-public.s3.amazonaws.com/2016/04/09/8a45dc3e-3887-4813-9330-524984ffd75f/ENCFF786RBZ.fastq.gz,SINGLE,input_ENCSR000WON_rep1,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain CG4820-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG4820,ENCFF786RBZ,ENCFF159MXN,3,3_1,CG4820,ENCSR000WON
ENCSR657ULJ,su.Hw._ENCSR657ULJ_rep1,1,https://encode-public.s3.amazonaws.com/2017/12/27/e95e4afb-7fba-4245-bfb2-3192ff3d8095/ENCFF496OCG.fastq.gz,SINGLE,input_ENCSR563BQL_rep1,NA,FALSE,,strain yellow cinnabar brown speck  at white prepupa stage,ENCFF496OCG,ENCFF178ZOM,1,1_1,su(Hw),ENCSR563BQL
ENCSR657ULJ,su.Hw._ENCSR657ULJ_rep2,1,https://encode-public.s3.amazonaws.com/2017/12/27/14e04319-35cf-4191-aba4-8d093616f605/ENCFF031LPJ.fastq.gz,SINGLE,input_ENCSR563BQL_rep1,NA,FALSE,,strain yellow cinnabar brown speck  at white prepupa stage,ENCFF031LPJ,ENCFF178ZOM,2,2_1,su(Hw),ENCSR563BQL
ENCSR663AGU,Sox100B_ENCSR663AGU_rep1,1,https://encode-public.s3.amazonaws.com/2018/02/01/04392695-547d-4f0d-ab70-828d26812534/ENCFF484PFN.fastq.gz,SINGLE,input_ENCSR607FIB_rep1,embryonic 6-16 hours,FALSE,eGFP,mixed sex embryo (6-16 hours) strain Sox100B-GFP attP40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Sox100B,ENCFF484PFN,ENCFF801KGF,1,1_1,Sox100B,ENCSR607FIB
ENCSR663AGU,Sox100B_ENCSR663AGU_rep2,1,https://encode-public.s3.amazonaws.com/2018/02/01/4fce5873-371a-4115-99cb-cebc6547d920/ENCFF664ERC.fastq.gz,SINGLE,input_ENCSR607FIB_rep1,embryonic 6-16 hours,FALSE,eGFP,mixed sex embryo (6-16 hours) strain Sox100B-GFP attP40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Sox100B,ENCFF664ERC,ENCFF801KGF,2,2_1,Sox100B,ENCSR607FIB
ENCSR663AGU,Sox100B_ENCSR663AGU_rep3,1,https://encode-public.s3.amazonaws.com/2018/02/01/95004d3e-84a1-4c73-8478-516f4deeed5a/ENCFF734CVT.fastq.gz,SINGLE,input_ENCSR607FIB_rep1,embryonic 6-16 hours,FALSE,eGFP,mixed sex embryo (6-16 hours) strain Sox100B-GFP attP40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Sox100B,ENCFF734CVT,ENCFF801KGF,3,3_1,Sox100B,ENCSR607FIB
ENCSR668AXV,Oaz_ENCSR668AXV_rep1,1,https://encode-public.s3.amazonaws.com/2021/08/04/3b4458db-3d69-4cfb-8b0e-e6c22d087f32/ENCFF292AOX.fastq.gz,SINGLE,input_ENCSR507SLF_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Oaz-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Oaz,ENCFF292AOX,ENCFF611QQN,1,1_1,Oaz,ENCSR507SLF
ENCSR668AXV,Oaz_ENCSR668AXV_rep2,1,https://encode-public.s3.amazonaws.com/2021/08/04/471602f4-e508-428e-9ee4-e636d1fc0361/ENCFF945WQZ.fastq.gz,SINGLE,input_ENCSR507SLF_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Oaz-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Oaz,ENCFF945WQZ,ENCFF611QQN,2,2_1,Oaz,ENCSR507SLF
ENCSR672NRQ,Hr39_ENCSR672NRQ_rep1,1,https://encode-public.s3.amazonaws.com/2017/06/16/79bc0146-3f4c-4b0f-80ee-b8c0e93dc150/ENCFF462ALE.fastq.gz,SINGLE,input_ENCSR398FFO_rep1,embryonic 16-24 hours,FALSE,,embryo (16-24 hours) strain yellow cinnabar brown speck,ENCFF462ALE,ENCFF722FYZ,1,1_1,Hr39,ENCSR398FFO
ENCSR672NRQ,Hr39_ENCSR672NRQ_rep2,1,https://encode-public.s3.amazonaws.com/2017/06/16/a68f6824-c04f-4a98-a074-674f7d26f663/ENCFF163STL.fastq.gz,SINGLE,input_ENCSR398FFO_rep1,embryonic 16-24 hours,FALSE,,embryo (16-24 hours) strain yellow cinnabar brown speck,ENCFF163STL,ENCFF722FYZ,2,2_1,Hr39,ENCSR398FFO
ENCSR672VJL,CG4617_ENCSR672VJL_rep1,1,https://encode-public.s3.amazonaws.com/2016/04/09/978e46f2-d16a-4b81-93da-55281f622f5a/ENCFF694WRO.fastq.gz,SINGLE,input_ENCSR178PAG_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG4617-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG4617,ENCFF694WRO,ENCFF614SYY,1,1_1,CG4617,ENCSR178PAG
ENCSR672VJL,CG4617_ENCSR672VJL_rep2,1,https://encode-public.s3.amazonaws.com/2016/04/09/6d66e456-f3b6-4b3e-bbce-d817ff4f4300/ENCFF260QLG.fastq.gz,SINGLE,input_ENCSR178PAG_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG4617-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG4617,ENCFF260QLG,ENCFF614SYY,2,2_1,CG4617,ENCSR178PAG
ENCSR672VJL,CG4617_ENCSR672VJL_rep3,1,https://encode-public.s3.amazonaws.com/2016/04/09/b045c9e0-602c-487a-b6a7-cacef4570a7d/ENCFF559AWC.fastq.gz,SINGLE,input_ENCSR178PAG_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG4617-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG4617,ENCFF559AWC,ENCFF614SYY,3,3_1,CG4617,ENCSR178PAG
ENCSR673HOX,CG3847_ENCSR673HOX_rep1,1,https://encode-public.s3.amazonaws.com/2021/12/02/354aded7-8ee8-4d04-b281-ba7e4630eb4c/ENCFF549BXL.fastq.gz,SINGLE,input_ENCSR424LMY_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain CG3847-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG3847,ENCFF549BXL,ENCFF799HCU,1,1_1,CG3847,ENCSR424LMY
ENCSR673HOX,CG3847_ENCSR673HOX_rep2,1,https://encode-public.s3.amazonaws.com/2021/12/02/ac7dbfb3-14ba-47a2-8b1e-5e6b3df89b8c/ENCFF101LIO.fastq.gz,SINGLE,input_ENCSR424LMY_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain CG3847-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG3847,ENCFF101LIO,ENCFF799HCU,2,2_1,CG3847,ENCSR424LMY
ENCSR676IZR,Aef1_ENCSR676IZR_rep1,1,https://encode-public.s3.amazonaws.com/2021/02/25/ed6235a0-2005-4c17-ab80-f82b19f67162/ENCFF936JYG.fastq.gz,SINGLE,input_ENCSR922BGB_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Aef1-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Aef1,ENCFF936JYG,ENCFF954EMV,1,1_1,Aef1,ENCSR922BGB
ENCSR676IZR,Aef1_ENCSR676IZR_rep2,1,https://encode-public.s3.amazonaws.com/2021/02/25/d57a6a14-ea5f-4306-82f0-662222edf312/ENCFF943FFT.fastq.gz,SINGLE,input_ENCSR922BGB_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Aef1-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Aef1,ENCFF943FFT,ENCFF954EMV,2,2_1,Aef1,ENCSR922BGB
ENCSR676IZR,Aef1_ENCSR676IZR_rep3,1,https://encode-public.s3.amazonaws.com/2021/02/25/b74344ea-b287-43ad-9693-2b5d8e743d6a/ENCFF291YLZ.fastq.gz,SINGLE,input_ENCSR922BGB_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Aef1-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Aef1,ENCFF291YLZ,ENCFF954EMV,3,3_1,Aef1,ENCSR922BGB
ENCSR676ZTM,CG12104_ENCSR676ZTM_rep1,1,https://encode-public.s3.amazonaws.com/2016/08/02/024be416-af0e-49d2-a43a-bf801b29de16/ENCFF824ZBH.fastq.gz,SINGLE,input_ENCSR234AVI_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG12104-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG12104,ENCFF824ZBH,ENCFF788ISK,1,1_1,CG12104,ENCSR234AVI
ENCSR676ZTM,CG12104_ENCSR676ZTM_rep2,1,https://encode-public.s3.amazonaws.com/2016/08/02/16ec54b8-737a-42fe-a6a0-a6908262cb59/ENCFF187TTJ.fastq.gz,SINGLE,input_ENCSR234AVI_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG12104-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG12104,ENCFF187TTJ,ENCFF788ISK,2,2_1,CG12104,ENCSR234AVI
ENCSR676ZTM,CG12104_ENCSR676ZTM_rep3,1,https://encode-public.s3.amazonaws.com/2016/08/02/bc3c8611-c299-44e9-93f0-64ed8833d1b9/ENCFF153GBI.fastq.gz,SINGLE,input_ENCSR234AVI_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG12104-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG12104,ENCFF153GBI,ENCFF788ISK,3,3_1,CG12104,ENCSR234AVI
ENCSR677VHK,ci_ENCSR677VHK_rep1,1,https://encode-public.s3.amazonaws.com/2022/05/26/98120ba4-7127-4275-b1c9-e260c5af1416/ENCFF404QAC.fastq.gz,SINGLE,input_ENCSR764BBX_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain ci-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster ci,ENCFF404QAC,ENCFF327KQJ,1,1_1,ci,ENCSR764BBX
ENCSR677VHK,ci_ENCSR677VHK_rep2,1,https://encode-public.s3.amazonaws.com/2022/05/26/8850a656-8423-4e54-b5b4-b28c7438a2c8/ENCFF022EKV.fastq.gz,SINGLE,input_ENCSR764BBX_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain ci-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster ci,ENCFF022EKV,ENCFF327KQJ,2,2_1,ci,ENCSR764BBX
ENCSR677VHK,ci_ENCSR677VHK_rep3,1,https://encode-public.s3.amazonaws.com/2022/05/26/b48da795-d5e1-487c-b733-8a50e6b55bd9/ENCFF154AML.fastq.gz,SINGLE,input_ENCSR764BBX_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain ci-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster ci,ENCFF154AML,ENCFF327KQJ,3,3_1,ci,ENCSR764BBX
ENCSR681RZY,CG7987_ENCSR681RZY_rep1,1,https://encode-public.s3.amazonaws.com/2018/02/01/5bd302f0-da1b-4c4b-be6c-19ed9292fb29/ENCFF609BZR.fastq.gz,SINGLE,input_ENCSR641PKP_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG7987-GFP attP40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG7987,ENCFF609BZR,ENCFF140VVB,1,1_1,CG7987,ENCSR641PKP
ENCSR681RZY,CG7987_ENCSR681RZY_rep2,1,https://encode-public.s3.amazonaws.com/2018/02/01/6ea8f728-114c-4357-bcbb-e5b581c06f4e/ENCFF467MFV.fastq.gz,SINGLE,input_ENCSR641PKP_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG7987-GFP attP40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG7987,ENCFF467MFV,ENCFF140VVB,2,2_1,CG7987,ENCSR641PKP
ENCSR682NHG,NC2beta_ENCSR682NHG_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/24/2dba370e-2891-4024-bff3-95bca301c00e/ENCFF379RLK.fastq.gz,SINGLE,input_ENCSR323PMD_rep1,embryonic 0-24 hours,FALSE,eGFP;3xFLAG,mixed sex embryo (0-24 hours) strain NC2beta-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster NC2beta,ENCFF379RLK,ENCFF239UBR,1,1_1,NC2β,ENCSR323PMD
ENCSR682NHG,NC2beta_ENCSR682NHG_rep3,1,https://encode-public.s3.amazonaws.com/2015/07/24/e79659c7-1a04-4928-8a52-e0319ccc4ed1/ENCFF962IKJ.fastq.gz,SINGLE,input_ENCSR323PMD_rep1,embryonic 0-24 hours,FALSE,eGFP;3xFLAG,mixed sex embryo (0-24 hours) strain NC2beta-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster NC2beta,ENCFF962IKJ,ENCFF239UBR,3,3_1,NC2β,ENCSR323PMD
ENCSR682YQM,pros_ENCSR682YQM_rep1,1,https://encode-public.s3.amazonaws.com/2019/04/12/7caf626f-392f-4349-8f11-3d0803993bfc/ENCFF569XPC.fastq.gz,SINGLE,input_ENCSR785TKF_rep1,embryonic 2-18 hours,FALSE,eGFP,mixed sex embryo (2-18 hours) strain pros-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster pros,ENCFF569XPC,ENCFF761CZF,1,1_1,pros,ENCSR785TKF
ENCSR682YQM,pros_ENCSR682YQM_rep2,1,https://encode-public.s3.amazonaws.com/2019/04/12/3f7ff00b-7474-47b3-bb36-b67043e33c45/ENCFF968XWD.fastq.gz,SINGLE,input_ENCSR785TKF_rep1,embryonic 2-18 hours,FALSE,eGFP,mixed sex embryo (2-18 hours) strain pros-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster pros,ENCFF968XWD,ENCFF761CZF,2,2_1,pros,ENCSR785TKF
ENCSR682YQM,pros_ENCSR682YQM_rep3,1,https://encode-public.s3.amazonaws.com/2019/04/12/05aa0c31-f6ff-42a6-93a5-8caff144ac80/ENCFF492XBL.fastq.gz,SINGLE,input_ENCSR785TKF_rep1,embryonic 2-18 hours,FALSE,eGFP,mixed sex embryo (2-18 hours) strain pros-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster pros,ENCFF492XBL,ENCFF761CZF,3,3_1,pros,ENCSR785TKF
ENCSR690WSD,Hr3_ENCSR690WSD_rep1,1,https://encode-public.s3.amazonaws.com/2015/10/21/5fe555f8-201d-464e-99d2-d7b4c72bd893/ENCFF912CJB.fastq.gz,SINGLE,input_ENCSR343CPV_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain Hr3-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Hr3,ENCFF912CJB,ENCFF793PFL,1,1_1,Hr3,ENCSR343CPV
ENCSR690WSD,Hr3_ENCSR690WSD_rep2,1,https://encode-public.s3.amazonaws.com/2015/10/21/6f65b033-eeac-4377-a819-cf2adb409546/ENCFF354JTX.fastq.gz,SINGLE,input_ENCSR343CPV_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain Hr3-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Hr3,ENCFF354JTX,ENCFF793PFL,2,2_1,Hr3,ENCSR343CPV
ENCSR690WSD,Hr3_ENCSR690WSD_rep3,1,https://encode-public.s3.amazonaws.com/2015/10/21/c8c2e693-7e07-428f-b357-f91f59985d1e/ENCFF102HMP.fastq.gz,SINGLE,input_ENCSR343CPV_rep1,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain Hr3-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Hr3,ENCFF102HMP,ENCFF793PFL,3,3_1,Hr3,ENCSR343CPV
ENCSR692JFG,hkb_ENCSR692JFG_rep1,1,https://encode-public.s3.amazonaws.com/2017/06/15/b8e42140-6815-4fb9-9eed-382a4928f9a8/ENCFF861KUQ.fastq.gz,SINGLE,input_ENCSR031YOM_rep1,embryonic 8-16 hours,FALSE,,embryo (8-16 hours) strain yellow cinnabar brown speck,ENCFF861KUQ,ENCFF021LPR,1,1_1,hkb,ENCSR031YOM
ENCSR692JFG,hkb_ENCSR692JFG_rep2,1,https://encode-public.s3.amazonaws.com/2017/06/15/d8ec7bc2-45f3-4321-ba17-c95eb2d6b763/ENCFF485GIG.fastq.gz,SINGLE,input_ENCSR031YOM_rep1,embryonic 8-16 hours,FALSE,,embryo (8-16 hours) strain yellow cinnabar brown speck,ENCFF485GIG,ENCFF021LPR,2,2_1,hkb,ENCSR031YOM
ENCSR692UBK,Abd-B_ENCSR692UBK_rep1,1,https://encode-public.s3.amazonaws.com/2017/06/17/4c9bace5-6ddf-4c1d-bbc7-edc3eac144af/ENCFF820QJV.fastq.gz,SINGLE,input_ENCSR850AXK_rep1,NA,FALSE,eGFP,wandering third instar larva strain Abd-B-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Abd-B,ENCFF820QJV,ENCFF354CHN,1,1_1,Abd-B,ENCSR850AXK
ENCSR692UBK,Abd-B_ENCSR692UBK_rep2,1,https://encode-public.s3.amazonaws.com/2016/08/24/722a273e-db43-4396-9e4e-b2fd52d8547a/ENCFF252IVG.fastq.gz,SINGLE,input_ENCSR850AXK_rep1,NA,FALSE,eGFP,wandering third instar larva strain Abd-B-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Abd-B,ENCFF252IVG,ENCFF354CHN,2,2_1,Abd-B,ENCSR850AXK
ENCSR693KEG,peb_ENCSR693KEG_rep1,1,https://encode-public.s3.amazonaws.com/2020/12/14/f61d4370-8f53-4e9f-bf9c-3442adcc1ccc/ENCFF697KPX.fastq.gz,SINGLE,input_ENCSR077OEA_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain peb-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster peb,ENCFF697KPX,ENCFF645HBY,1,1_1,peb,ENCSR077OEA
ENCSR693KEG,peb_ENCSR693KEG_rep2,1,https://encode-public.s3.amazonaws.com/2020/12/14/3447e02f-9cfb-4fd7-8927-9e5b052ea643/ENCFF078WTF.fastq.gz,SINGLE,input_ENCSR077OEA_rep1,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain peb-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster peb,ENCFF078WTF,ENCFF645HBY,2,2_1,peb,ENCSR077OEA
